turn_id,source_stable_id,source_file,source_row_number,parliament_document_id,parliament_number,document_type,title,turn_index,speaker_candidate,speaker_member_id,speaker_identity_status,speaker_resolution_confidence,speech_text,source_selector,confidence,method,review_status,release_status,source_hash,validation_hash,notes,review_reason
nzhc-speech-turn-cfc8bc0479448531,48HansS_20080312_00000720,2024-09-06 Hansard Extract from DocumentsDB/Hansard-48.csv,1668,48HansS_20080312_00000720,48,Hansard - question,"Soper, Lesley: Questions for Oral Answer — Questions to Ministers, Questions to Members",1,Risk Analysis,,unresolved,none,Pole 1 HVDC Line,48HansS_20080312_00000720#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,651e9d47b12fbf7ea0a55ced0f329380caaba6a718424f6f5c66646254c16e40,5f334063022f689a009fb9a0b476c6b069fd16f7d19a1fbaa8f5b7f8856eee0a,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-1714d3df2465243c,48HansD_20080312_00000020,2024-09-06 Hansard Extract from DocumentsDB/Hansard-48.csv,1682,48HansD_20080312_00000020,48,Hansard - debate,"Questions for Oral Answer — Questions to Ministers, Questions to Members",1,Risk Analysis,,unresolved,none,Pole 1 HVDC Line,48HansD_20080312_00000020#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,2acb0f2355e706e7b6932c978f5c977736f33d2f8cb20dde2275167bbc35e977,15064f8310b807a13268046735b0ef1eec8c9ddddc458a536f5f0ed6ef0c750b,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-0f0e5f182d180833,48HansD_20080312,2024-09-06 Hansard Extract from DocumentsDB/Hansard-48.csv,1698,48HansD_20080312,48,Hansard - daily,"Volume 645, Week 66 - Wednesday, 12 March 2008",1,Risk Analysis,,unresolved,none,Pole 1 HVDC Line,48HansD_20080312#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,9cffd59e6c0f6dc72017c5cd7fa65538516bc1cb9698141ec4e9390e6f1caac8,45a837d06a53fdc0c96cef35da8bf2a8a0a7558ffd15070ef87128aea4af2d9f,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-d2fec3d0716a1264,48HansD_20080722_00001205,2024-09-06 Hansard Extract from DocumentsDB/Hansard-48.csv,1893,48HansD_20080722_00001205,48,Hansard - debate,Voting — Correction,1,Mr DEPUTY SPEAKER,,unresolved,none,In respect of the third reading of the Births Deaths Marriages and Relationships Registration Amendment Bill the result of the vote needs to be amended. The correct result is that the Ayes are 69 and the Noes are 50.,48HansD_20080722_00001205#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,4b3ab487f7091acb290781a532982f639111bc7de4c7d5d29046e6001aac2edc,cf26d4f1b2a6628a1a88c764c7af23e997db50919c131c004322c16073229a2e,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-1e9213b5afecf075,48HansS_20080722_00001213,2024-09-06 Hansard Extract from DocumentsDB/Hansard-48.csv,1905,48HansS_20080722_00001213,48,Hansard - speech,"Simich, Clem: Voting — Correction",1,Mr DEPUTY SPEAKER,,unresolved,none,In respect of the third reading of the Births Deaths Marriages and Relationships Registration Amendment Bill the result of the vote needs to be amended. The correct result is that the Ayes are 69 and the Noes are 50.,48HansS_20080722_00001213#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,b6181c8684663ed90a65a9270e9a905397f7015b664f61b441c75b62bf575f97,4907851cd1a1a79ce77c7ebf300c1df68f3bcad1deeb5cbda415bdbbadfb26c3,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-c860f64fd4fdf269,48HansD_20080722,2024-09-06 Hansard Extract from DocumentsDB/Hansard-48.csv,1915,48HansD_20080722,48,Hansard - daily,"Volume 648, Week 80 - Tuesday, 22 July 2008",1,Mr DEPUTY SPEAKER,,unresolved,none,In respect of the third reading of the Births Deaths Marriages and Relationships Registration Amendment Bill the result of the vote needs to be amended. The correct result is that the Ayes are 69 and the Noes are 50.,48HansD_20080722#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,f7966f2f175db7e9657002a4190d89a543da6a34cb1595e605b82c591bedbc13,43a84e15c47e3aaca9a32ebb7b0ad78ed75c50950f033130886b5b85abac1523,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-7e64dfa299712791,48HansS_20080311_00000367,2024-09-06 Hansard Extract from DocumentsDB/Hansard-48.csv,3897,48HansS_20080311_00000367,48,Hansard - question,"Power, Simon: Questions for Oral Answer — Questions to Ministers",1,Minister of Police,,unresolved,none,Yes the Minister stands by her statement.,48HansS_20080311_00000367#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,2ec72afad38dab41708b78e26f2ed786540f5de23bd3763165db05bfb2fccef5,5451ece8058b95298d4a27cff005fb78b1f56f6679bb8e15c5536f587f3abe5b,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-bd14e2afe9dc1f7e,48HansD_20080311,2024-09-06 Hansard Extract from DocumentsDB/Hansard-48.csv,3905,48HansD_20080311,48,Hansard - daily,"Volume 645, Week 69 - Tuesday, 11 March 2008",1,Minister of Police,,unresolved,none,Yes the Minister stands by her statement.,48HansD_20080311#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,79e3d8d2b07924b02c516c8a118ebb0b7130010e1b85a989df48c53678edeebf,f598f4b3d6bd386070a9ee2be44ba97c507266ea138bdf3dd3c35514872552cd,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-397b489278fb4850,48HansD_20080311_00000001,2024-09-06 Hansard Extract from DocumentsDB/Hansard-48.csv,3906,48HansD_20080311_00000001,48,Hansard - debate,Questions for Oral Answer — Questions to Ministers,1,Minister of Police,,unresolved,none,Yes the Minister stands by her statement.,48HansD_20080311_00000001#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,b19d7ee429655b840309e7ec54d7b92bad1e5d29f10d3d9c5d4b5cdebff8aabe,4d35b9e3769ae395aef55bdd9a19d923edeb10fcd26c475311387e87850d05a7,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-14e4c65bd3a67780,48HansD_20080827_00000263,2024-09-06 Hansard Extract from DocumentsDB/Hansard-48.csv,4399,48HansD_20080827_00000263,48,Hansard - debate,Questions for Oral Answer — Questions to Ministers,1,A Bluegreen Vision for New Zealand,,unresolved,none,Discussion paper by Hon Dr Nick Smith MP,48HansD_20080827_00000263#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,c94930c9d4c52cd61606929f36a4efba73c7e08faf47dde2d4a54a35b273bccd,077fa76ba88fc3362194847128eaa9c6a4e9993df73f928e12949b281f2c7159,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-8db9d738b15fc0fd,48HansS_20080827_00000876,2024-09-06 Hansard Extract from DocumentsDB/Hansard-48.csv,4401,48HansS_20080827_00000876,48,Hansard - question,"English, Bill: Questions for Oral Answer — Questions to Ministers",1,A Bluegreen Vision for New Zealand,,unresolved,none,Discussion paper by Hon Dr Nick Smith MP,48HansS_20080827_00000876#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,5ec60f416207c2e5a4ada6a11300e1dc51e1ebbbdc5c0d301e069b9b9174982b,2e3331c7dc1c0ce59bd3fb82d6f3086c32a6d475e59063755fd14ba7529d3079,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-ddb34aef22cca517,48HansD_20080827,2024-09-06 Hansard Extract from DocumentsDB/Hansard-48.csv,4435,48HansD_20080827,48,Hansard - daily,"Volume 649, Week 83 - Wednesday, 27 August 2008",1,A Bluegreen Vision for New Zealand,,unresolved,none,Discussion paper by Hon Dr Nick Smith MP,48HansD_20080827#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,386fbe78e5df22e9e6c10e5cde1a6ad011d6fddfe9dfeae2c0c5bdf6f2cdb288,711ebfc07b805abccd4c34f709b4122740917b4277aabdc4af65a955cbf8c4b4,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-d0ce135c3f1d48eb,48HansD_20080730_00000537,2024-09-06 Hansard Extract from DocumentsDB/Hansard-48.csv,4680,48HansD_20080730_00000537,48,Hansard - debate,Questions for Oral Answer — Questions to Ministers,1,Human Rights in New Zealand Today,,unresolved,none,Nga Tika Tangata O Te Motu,48HansD_20080730_00000537#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,3a9bc10b912c77743cbe248c6ef8dc939a6c0957fd0bf4b7441f6f3de31644be,9cfa53662ce5bf9cad9b76f75f4bc7569391f5050e55fc0227f6aaf4c29a9f30,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-e824d6a201d3641e,48HansS_20080730_00000546,2024-09-06 Hansard Extract from DocumentsDB/Hansard-48.csv,4689,48HansS_20080730_00000546,48,Hansard - question,"Sharples, Pita: Questions for Oral Answer — Questions to Ministers",1,Human Rights in New Zealand Today,,unresolved,none,Nga Tika Tangata O Te Motu,48HansS_20080730_00000546#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,393d180fd1695d2d1e4e701ab406739fb84ced9baf9303c83ddfd42d3f57840a,69e3946024bb42410c8f496b2ad0c325a7ae143cb851f69f6c4b14a0c0b8e237,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-de108a0e6dce8a6e,48HansD_20080730,2024-09-06 Hansard Extract from DocumentsDB/Hansard-48.csv,4712,48HansD_20080730,48,Hansard - daily,"Volume 648, Week 81 - Wednesday, 30 July 2008",1,Human Rights in New Zealand Today,,unresolved,none,Nga Tika Tangata O Te Motu,48HansD_20080730#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,8cc995ef2ab91c645ca363001e2942ec003fba0e907eb592959953d19cc8ff09,e061c9331e63d983b6b52929e434dd560c8b04e83dc27a43a4a53b93a008b7ef,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-92eeeeeca3c71e85,48HansD_20060323_00000899,2024-09-06 Hansard Extract from DocumentsDB/Hansard-48.csv,4934,48HansD_20060323_00000899,48,Hansard - debate,Tariff (Trans-Pacific Strategic Economic Partnership) Amendment Bill — Third Reading,1,Minister of Trade,,unresolved,none,I move,48HansD_20060323_00000899#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,c7301ee1b251f754d95f57f55148891e5dd84d0ad5850927cbcdb02f545f9e6b,4b4af8c6b97b8e8b4cc8e2198b5bebee3391ae07cec474f3cf9a41a15e3af06b,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-cbc2d8f825121442,48HansS_20060323_00000906,2024-09-06 Hansard Extract from DocumentsDB/Hansard-48.csv,4943,48HansS_20060323_00000906,48,Hansard - speech,"Sutton, Jim: Tariff (Trans-Pacific Strategic Economic Partnership) Amendment Bill — Third Reading",1,Minister of Trade,,unresolved,none,I move,48HansS_20060323_00000906#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,40839355f82fcae8c1a838b8f870af85499340c1297a42ba44c1c56e74a87143,aac67d3f14ca6305277cbe8d7760357d42ff0d640211de75763b576360bcabd8,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-abcb871cf96260cc,48HansD_20060323,2024-09-06 Hansard Extract from DocumentsDB/Hansard-48.csv,4964,48HansD_20060323,48,Hansard - daily,"Volume 630, Week 10 - Thursday, 23 March 2006",1,Minister of Trade,,unresolved,none,I move,48HansD_20060323#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,4c115f28a5088ca4fd83108935c8a9b34567692756f3108936239fe86b809778,e7baea79ed2b9e8d13e5b83465d276d08ae389cc4eadb313b620263c364efa32,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-f93e7de883c2107f,48HansD_20061026_00000028,2024-09-06 Hansard Extract from DocumentsDB/Hansard-48.csv,6212,48HansD_20061026_00000028,48,Hansard - debate,Questions for Oral Answer — Questions to Ministers,1,Minister of Revenue,,unresolved,none,Can he confirm media reports that state that almost 400 dads on salaries of $100000 or more owe $6.3 million in child support?,48HansD_20061026_00000028#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,07623bf48f83f38c37cb493797db20f2b403d0ddb97f6ffa50118b462c9e169f,6c3a87c1b3bcfc71ba0426b8603a247cfc04558f57f7ada26ecc3b497a1af542,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-5759f26c7c6a2968,48HansS_20061026_00000774,2024-09-06 Hansard Extract from DocumentsDB/Hansard-48.csv,6213,48HansS_20061026_00000774,48,Hansard - question,"Collins, Judith: Questions for Oral Answer — Questions to Ministers",1,Minister of Revenue,,unresolved,none,Can he confirm media reports that state that almost 400 dads on salaries of $100000 or more owe $6.3 million in child support?,48HansS_20061026_00000774#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,8c5a3da1d2a403028f407228164072dbed1fbb6473c431a31701fde1dab800bb,d1841b4e58ca49d2b18f4da30267956c53127221375908b83dbb222b68beede0,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-98e047648d53f3c5,48HansD_20061026,2024-09-06 Hansard Extract from DocumentsDB/Hansard-48.csv,6231,48HansD_20061026,48,Hansard - daily,"Volume 634, Week 29 - Thursday, 26 October 2006",1,Minister of Revenue,,unresolved,none,Can he confirm media reports that state that almost 400 dads on salaries of $100000 or more owe $6.3 million in child support?,48HansD_20061026#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,ac9c6a23e48288303d6f7603e1fbdea121f8b8c185f971ae96d8cd34bc073e23,4619642d9d2da7521fc53f9158014a40e0bcc832fac64efaaa2bd551ec6cbe13,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-98eab7b41ab2fd3b,48HansD_20061207_00000082,2024-09-06 Hansard Extract from DocumentsDB/Hansard-48.csv,6467,48HansD_20061207_00000082,48,Hansard - debate,"Questions for Oral Answer — Questions to Ministers, Urgent Questions",1,Minister of Broadcasting,,unresolved,none,What reports has he received about Television New Zealand’s alleged involvement in providing satellite news gathering equipment to facilitate Commodore Frank Bainimarama’s announcing live-to-air his overthrow of the Fijian Government from the Queen Elizabeth Barracks Suva on Tuesday of this week?,48HansD_20061207_00000082#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,5ea06ba552fb4522ce039bb1145d85a2de40ab28b558ebbaa71fa1af07fc23ff,4168fce6d969925ffcd06f2a0743119eb3db0d5e5b5f0250d8dbc402bc18ed9a,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-f1c85f14e513cefe,48HansS_20061207_00000937,2024-09-06 Hansard Extract from DocumentsDB/Hansard-48.csv,6468,48HansS_20061207_00000937,48,Hansard - question,"Brownlee, Gerry: Questions for Oral Answer — Questions to Ministers, Urgent Questions",1,Minister of Broadcasting,,unresolved,none,What reports has he received about Television New Zealand’s alleged involvement in providing satellite news gathering equipment to facilitate Commodore Frank Bainimarama’s announcing live-to-air his overthrow of the Fijian Government from the Queen Elizabeth Barracks Suva on Tuesday of this week?,48HansS_20061207_00000937#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,3d158776919065f95a73266643b967c6a64784d703476de63f01deb966e0b9a9,4df8b63e5f2bf2bf4afc7022109ecd5c19c952730c7b5fd859e8a2d813098141,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-94a6adc97e80df55,48HansD_20061207,2024-09-06 Hansard Extract from DocumentsDB/Hansard-48.csv,6492,48HansD_20061207,48,Hansard - daily,"Volume 636, Week 33 - Thursday, 7 December 2006",1,Minister of Broadcasting,,unresolved,none,What reports has he received about Television New Zealand’s alleged involvement in providing satellite news gathering equipment to facilitate Commodore Frank Bainimarama’s announcing live-to-air his overthrow of the Fijian Government from the Queen Elizabeth Barracks Suva on Tuesday of this week?,48HansD_20061207#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,28e9fb260c766e3a098d1090822578e7bd32030c48cdd2c3fbdd7f5a29a9d894,a41818eed0bbda7ae95386d030a28c8bb8f4a93b6ebcd696a9cb8acaf81dc353,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-8f7a05b07807163f,48HansD_20070821_00001281,2024-09-06 Hansard Extract from DocumentsDB/Hansard-48.csv,6958,48HansD_20070821_00001281,48,Hansard - debate,Limited Partnerships Bill — First Reading,1,Minister of Commerce,,unresolved,none,I move,48HansD_20070821_00001281#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,7c4b5eee8253bd6c59585f72a79450cadf8e69c1705ca55d12e6be71dccf174a,fe06b989317c95d5e6714709c64fc65dc47ea09e082c4143834dbdde5034cd2f,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-278364acf31b12ed,48HansS_20070821_00001288,2024-09-06 Hansard Extract from DocumentsDB/Hansard-48.csv,6965,48HansS_20070821_00001288,48,Hansard - speech,"O'Connor, Damien: Limited Partnerships Bill — First Reading",1,Minister of Commerce,,unresolved,none,I move,48HansS_20070821_00001288#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,5f939e970129b4fd6539c08e46d38bce18f627a720ea2b12be23baf9f499f688,aa226e99ec34ce1f8305ba53554b6db464f07dab9f3031f5c56b959fa15b196a,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-880afd9fb5e288f6,48HansS_20070821_00001123,2024-09-06 Hansard Extract from DocumentsDB/Hansard-48.csv,6977,48HansS_20070821_00001123,48,Hansard - speech,"Cullen, Michael: Income Tax Bill — In Committee, Third Reading",1,Minister of Revenue,,unresolved,none,I move,48HansS_20070821_00001123#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,53e8099bf40f4a6145384006a0ff8c6ef1c0ac69f01141ab8300ec1e4ba6f8b5,a107a65176129c58c477cf00b37ddd338e103bb3f688f12b270be9127d260f45,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-64e7982a13de1512,48HansD_20070821_00000810,2024-09-06 Hansard Extract from DocumentsDB/Hansard-48.csv,6978,48HansD_20070821_00000810,48,Hansard - debate,"Income Tax Bill — In Committee, Third Reading",1,Minister of Revenue,,unresolved,none,I move,48HansD_20070821_00000810#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,88ed3d1ab67de79f0b8dfc10ad08dde6445d4000fdbe244e4e22928a3c335ef7,732d85df84c32b8217cfeae343364205719f1861a930551f772b57dcf1d3d70b,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-6bf7e7437107e56b,48HansD_20070821,2024-09-06 Hansard Extract from DocumentsDB/Hansard-48.csv,7020,48HansD_20070821,48,Hansard - daily,"Volume 641, Week 53 - Tuesday, 21 August 2007",1,Minister of Revenue,,unresolved,none,I move,48HansD_20070821#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,72bdc0cb42022a7da7723f1142ea172a15247a7feed1065baee0a5b27fb533fe,875b244855cad8a38f928a025eeaaeaf0f357379b8b73e26a3249d3af6343e6f,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-a9e18d0f048bfb0c,48HansD_20070821,2024-09-06 Hansard Extract from DocumentsDB/Hansard-48.csv,7020,48HansD_20070821,48,Hansard - daily,"Volume 641, Week 53 - Tuesday, 21 August 2007",2,Minister of Commerce,,unresolved,none,I move,48HansD_20070821#turn-2,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,fa09f217017f8d625df06ae3920537b937bc54322ddfaa801dae02807afc6cc5,e8103da1222e7421fbd72a7b47d06ac7e47a6206450d78c3e9d1d3ff52f2ae99,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-735bf59112d1863b,48HansD_20080219,2024-09-06 Hansard Extract from DocumentsDB/Hansard-48.csv,8722,48HansD_20080219,48,Hansard - daily,"Volume 645, Week 67 - Tuesday, 19 February 2008",1,Minister of Energy,,unresolved,none,Yes the Minister does. In fact it may well be that its life is not at an end even yet. It is entirely possible that Pole 1 will be switched on again sooner rather than later.,48HansD_20080219#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,842677638646aced1c20152fbe78e0225676ae125c44b455804ad53cedde8420,73915c3d9c8761c0857e85f93d7a3175061ae232a81562150d0c83c6d79ce977,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-af42caa5b934ec5f,48HansS_20080304_00001047,2024-09-06 Hansard Extract from DocumentsDB/Hansard-48.csv,8802,48HansS_20080304_00001047,48,Hansard - speech,"Carter, Chris: Alcohol Advisory Council Amendment Bill — First Reading",1,Associate Minister of Health,,unresolved,none,I move,48HansS_20080304_00001047#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,4e5b0888d910bb32773109c23b5a6c13048f444ba199548dc3a7d62a5a6cc53d,32a96b571cb8e65833c26d5c0f4109ea09dc3c07bb50007626d6d2d7f1a2635b,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-fca0e515cc02d0be,48HansS_20080221_00000071,2024-09-06 Hansard Extract from DocumentsDB/Hansard-48.csv,8885,48HansS_20080221_00000071,48,Hansard - question,"English, Bill: Questions for Oral Answer — Questions to Ministers",1,Prime Minister,,unresolved,none,Yes; in general conversation he indicated to the Prime Minister that he was aware that Mr Glenn had expressed an interest in such a position.,48HansS_20080221_00000071#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,a05e2c9b6064a58a9c742c6d08f4e3f606cf043d22024d3467c6149c2f956986,a8b8555a453ba2e0300226d1396df9b9630dbf6c93807a4cd3afdd5b0370f522,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-bea9143acff0345b,48HansS_20080219_00000548,2024-09-06 Hansard Extract from DocumentsDB/Hansard-48.csv,8933,48HansS_20080219_00000548,48,Hansard - question,"Brownlee, Gerry: Questions for Oral Answer — Questions to Ministers",1,Minister of Energy,,unresolved,none,Yes the Minister does. In fact it may well be that its life is not at an end even yet. It is entirely possible that Pole 1 will be switched on again sooner rather than later.,48HansS_20080219_00000548#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,216e7b172d1d8e4c937b75597c5526eadded373430ea18ffe9e1af36fb46f962,18ed387b4be33ea101eae35c1d8a38c5b5cad3e7c308f3edac94835bd9af951a,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-23826e44bb28d956,48HansD_20080304,2024-09-06 Hansard Extract from DocumentsDB/Hansard-48.csv,8957,48HansD_20080304,48,Hansard - daily,"Volume 645, Week 68 - Tuesday, 4 March 2008",1,Associate Minister of Health,,unresolved,none,I move,48HansD_20080304#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,45ffd6d09d5bbb4a575d4ccc192736f97d279a559e7da95707edbaea1501ff09,232c02f210c5b9a3658125e7e0f1a434920f7fd52a19a4e7df0a6a85ad1e241b,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-79c8cf24cba34b4f,48HansD_20080304_00001038,2024-09-06 Hansard Extract from DocumentsDB/Hansard-48.csv,8959,48HansD_20080304_00001038,48,Hansard - debate,Alcohol Advisory Council Amendment Bill — First Reading,1,Associate Minister of Health,,unresolved,none,I move,48HansD_20080304_00001038#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,7f4e21f783c840c00013b7a24ca7b3daa9f25b807fe6bcdae614c3968be7bd05,93c6787e74cae17fff33da3343380d81c816f24103b11d0eb50db92744a8de7e,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-99e7ebf3488e3e4a,48HansD_20080221,2024-09-06 Hansard Extract from DocumentsDB/Hansard-48.csv,8968,48HansD_20080221,48,Hansard - daily,"Volume 645, Week 67 - Thursday, 21 February 2008",1,Prime Minister,,unresolved,none,Yes; in general conversation he indicated to the Prime Minister that he was aware that Mr Glenn had expressed an interest in such a position.,48HansD_20080221#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,d4fc928d7dd76127786650f34e7996bcc531f6731d0b814de699c500893cd56a,ffa3196f924521fabeb24cd1d42a347e0b8971bb916a60c3b8304918e3ba7e8f,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-32e6c144766ac6d0,48HansD_20080221_00000022,2024-09-06 Hansard Extract from DocumentsDB/Hansard-48.csv,8974,48HansD_20080221_00000022,48,Hansard - debate,Questions for Oral Answer — Questions to Ministers,1,Prime Minister,,unresolved,none,Yes; in general conversation he indicated to the Prime Minister that he was aware that Mr Glenn had expressed an interest in such a position.,48HansD_20080221_00000022#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,4d1db8e0204a191fc2460fdef6065f1465d38e07d840dd364c95a77079e64b30,adf94eb591bcdd50c70b2b1c5511f66f673015910a7fc4306b2b53fd96deb421,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-ce91637b0b97ac97,48HansD_20080219_00000027,2024-09-06 Hansard Extract from DocumentsDB/Hansard-48.csv,8983,48HansD_20080219_00000027,48,Hansard - debate,Questions for Oral Answer — Questions to Ministers,1,Minister of Energy,,unresolved,none,Yes the Minister does. In fact it may well be that its life is not at an end even yet. It is entirely possible that Pole 1 will be switched on again sooner rather than later.,48HansD_20080219_00000027#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,3f35593ed305c8c7a16eca206b3454426c5e5408dac90094fc8c92693c017b25,2e5b573fbd8c3963acf2aaceef63904508a88e2cdfdd268bd757e123e1b7ad22,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-8ab7705d6d9e57a0,48HansD_20080213,2024-09-06 Hansard Extract from DocumentsDB/Hansard-48.csv,9030,48HansD_20080213,48,Hansard - daily,"Volume 645, Week 66 - Wednesday, 13 February 2008",1,Minister of Justice,,unresolved,none,The Minister has every sympathy for the views of the member the Hon George Hawkins. She is concerned about any community facing an outbreak of violent crime. Violent crime in New Zealand and internationally has been increasing over the past 25 years. However homicides in New Zealand have fluctuated over the past decade: in 1997 there were 151 and in 2006 there were 98.,48HansD_20080213#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,ccb27f0b8b456d1caddca8ba198918a001bd572fdbdd50750c9916d46a764a73,63ba9b5afdc6ba2e75bdd27b2a2b357ca664e6c481a12cd6d30bef065c4d93ea,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
